సంపదకు	NN	O	O
నిలయం	NN	O	O
.	SYM	O	O

ఫలితంగా	RB	O	O
బోర్డు	NN	O	O
అధ్యక్ష	NN	O	O
పదవికి	NN	O	O
శ్రీని	NNP	B-PERSON	B-PERSON
పోటీ	NN	O	O
చేయలేకపోయాడు	VM	O	O
.	SYM	O	O

దీనితోపాటు	PRP	O	O
అవినీతి	NN	O	O
కేంద్రీకరణ	NN	O	O
విస్తరించింది	VM	O	O
.	SYM	O	O

అందుకే	CC	O	O
పెద్దవాడి	NN	O	O
కొడుక్కి	NN	O	O
పది	QC	B-MISC	B-MISC
నెలలు	NN	I-MISC	O
చిన్న	JJ	O	O
వాడి	PRP	O	O
కూతురికి	NN	O	O
ఎనిమిది	QC	B-MISC	B-MISC
నెలలు	NN	I-MISC	O
.	SYM	O	O

ఆ	DEM	O	O
క్రమంలోనే	NN	O	O
వాల్కేపై	NNP	B-PERSON	B-LOC
వేటు	NN	O	O
పడిందని	VM	O	O
అంటున్నారు	VM	O	O
.	SYM	O	O

శాంతీపురం	NNP	B-LOC	B-LOC
,	SYM	O	O
అక్టోబర్	NN	B-MISC	B-MISC
5	QC	I-MISC	I-MISC
:	SYM	O	O
కార్లు	NN	O	O
కూడా	PSP	O	O
ఎక్కలేని	VM	O	O
స్థితిలో	NN	O	O
ఉన్న	VM	O	O
కుప్పం	NN	O	O
రైతులను	NN	O	O
చంద్రబాబు	NNP	B-PERSON	B-PERSON
విమానం	NN	O	O
ఎక్కిస్తామనడం	VM	O	O
విడ్డూరంగా	RB	O	O
ఉందని	VM	O	O
పిసిసి	NNP	B-ORG	B-LOC
చీఫ్	NN	O	O
రఘువీరారెడ్డి	NNP	B-PERSON	B-PERSON
వ్యాఖ్యానించారు	VM	O	O
.	SYM	O	O

ఉద్యోగ	NN	O	O
జేఎసి	VM	O	O
ఆధ్వర్యంలో	NN	O	O
.	SYM	O	O

దీని	PRP	O	O
నివారణకు	NN	O	O
సామాజిక	NN	O	O
తనిఖీని	NN	O	O
గ్రామసభల	NN	O	O
,	SYM	O	O
ముఖ్యంగా	RB	O	O
మహిళలు	NN	O	O
,	SYM	O	O
విద్యార్థుల	NN	O	O
ప్రాతిని	NN	O	O
ధ్యంతో	NN	O	O
నిర్వహించాలి	VM	O	O
.	SYM	O	O

గత	JJ	O	O
ప్రభుత్వాల	NN	O	O
సమయంలో	NN	O	O
ఉన్న	VM	O	O
ఆర్థిక	NN	O	O
పరిస్థితికి	NN	O	O
,	SYM	O	O
ఇప్పటికీ	NST	O	O
కొంత	QF	O	O
వ్యత్యాసం	NN	O	O
ఉందని	VM	O	O
,	SYM	O	O
అందువల్ల	PRP	O	O
సంకల్పం	NN	O	O
ఉంటే	VM	O	O
ఇప్పుడు	NST	O	O
నిధుల	NN	O	O
విడుదల	NN	O	O
పెద్ద	JJ	O	O
కష్టమేమీ	NN	O	O
కాదని	VM	O	O
రాజకీయ	NN	O	O
పరిశీలకులు	NN	O	O
భావిస్తున్నారు	VM	O	O
.	SYM	O	O

11	QC	B-MISC	B-MISC
వ	NN	O	O
తేదీన	NN	O	O
ఉదయం	NN	O	O
9	QC	B-MISC	B-MISC
గంటలకు	NN	I-MISC	I-MISC
ప్రాణహిత	NN	O	O
ప్రాజెక్టు	NN	O	O
జీరో	NN	O	O
పాయింట్	NN	O	O
అయిన	VM	O	O
బినోల	NN	O	O
వద్ద	NST	O	O
నుండి	PSP	O	O
పాదయాత్రకు	NN	O	O
శ్రీకారం	NN	O	O
చుడతామని	VM	O	O
,	SYM	O	O
అనంతరం	NN	O	O
నవీపేట	NNP	B-LOC	B-LOC
లో	NST	O	O
భారీ	JJ	O	O
బహిరంగ	NN	O	O
సభ	NN	O	O
ఉంటుందన్నారు	VM	O	O
.	SYM	O	O

పెద్దదైన	JJ	O	O
టర్కీ	NNP	B-LOC	B-LOC
కూడ	VM	O	O
ఇప్పటికే	NST	O	O
శరణార్థుల	NN	O	O
పోషణకై	NN	O	O
దాదాపు	NN	O	O
నలబయి	NN	B-MISC	O
వేల	QC	I-MISC	B-MISC
కోట్ల	QC	I-MISC	I-MISC
రూపాయలను	NN	I-MISC	O
కేటాయించవలసి	VM	O	O
వచ్చిందట	VM	O	O
.	SYM	O	O

భరతదేశం	NNP	B-LOC	B-PERSON
తన	PRP	O	O
పొరుగుదేశాలతో	NN	O	O
స్నేహపూర్వక	NN	O	O
సంబంధాలను	NN	O	O
కొనసాగించాలనే	NN	O	O
కోరుకుంటోంది	VM	O	O
.	SYM	O	O

ఎప్పుడ	WQ	O	O
చూసినట్టుగా	VM	O	O
లేదు	VM	O	O
ఆయన్ని	PRP	O	O
.	SYM	O	O

తెలంగాణ	NNP	B-LOC	B-LOC
ఏర్పాటు	NN	O	O
వల్ల	PSP	O	O
హైదరాబాద్	NNP	O	B-LOC
లో	PSP	O	O
ఉంటున్న	VM	O	O
సీమాంధ్ర	NNP	B-LOC	B-LOC
ప్రజలు	NN	O	O
,	SYM	O	O
వ్యాపారులు	NN	O	O
,	SYM	O	O
విద్యా	NN	O	O
,	SYM	O	O
వాణిజ్య	NN	B-ORG	O
సంస్థలకు	NN	I-ORG	O
ఎటువంటి	JJ	O	O
నష్టం	NN	O	O
రాదని	VM	O	O
,	SYM	O	O
వారు	PRP	O	O
ఎప్పటిలాగే	WQ	O	O
స్వేచ్ఛగా	RB	O	O
ఉండ	NN	O	O
వచ్చని	VM	O	O
చెప్పాలని	VM	O	O
భావిస్తున్నారు	VM	O	O
.	SYM	O	O

అంటే	UT	O	O
ఆకాశ	NN	O	O
హక్కును	NN	O	O
కూడా	PSP	O	O
కోల్పోతారు	VM	O	O
.	SYM	O	O

కానీ	CC	O	O
,	SYM	O	O
దానికి	PRP	O	O
కాల	NN	O	O
పరిమితి	NN	O	O
మాత్రం	PSP	O	O
ఉండదు	VM	O	O
.	SYM	O	O

తొలి	JJ	O	O
గేమ్‌	NN	O	O
ను	PSP	O	O
సెరెనా	NNP	B-PERSON	B-PERSON
ఏస్‌	NN	O	O
తో	PSP	O	O
బ్రేక్‌	NN	O	O
పాయింట్‌	NN	O	O
కాపాడుకుంది	VM	O	O
.	SYM	O	O

ఇస్లామిక్‌	NNP	B-ORG	B-ORG
స్టేట్‌	NN	I-ORG	I-ORG
ఆఫ్‌	NN	I-ORG	I-ORG
ఇరాక్‌	NNP	I-ORG	I-ORG
అండ్‌	NN	I-ORG	I-ORG
సిరియా	NNP	I-ORG	I-ORG
(	SYM	O	O
ఇసిస్	NNP	B-ORG	B-ORG
)	SYM	O	O
!	SYM	O	O

2018	QC	B-MISC	B-MISC
నాటికి	NST	O	O
రాష్ట్రంలో	NN	O	O
ఎక్కడా	WQ	O	O
విద్యుత్	NN	O	O
కోతలు	NN	O	O
ఉండవని	VM	O	O
మజ్లిస్	NNP	B-ORG	B-LOC
ఎమ్మెల్యే	NN	O	O
అహ్మద్	NNP	B-PERSON	B-PERSON
పాషా	NNP	I-PERSON	I-PERSON
ఖాద్రీ	NNP	I-PERSON	I-PERSON
అడిగిన	VM	O	O
ప్రశ్నకు	NN	O	O
సమాధానంగా	RB	O	O
మంత్రి	NN	O	O
తెలిపారు	VM	O	O
.	SYM	O	O

అన్నాడు	VM	O	O
భర్త	NN	O	O
శ్రీను	NNP	B-PERSON	B-LOC
స్కూటరు	NN	O	O
పార్క్	NN	O	O
చేసి	VM	O	O
లోపలి	NST	O	O
కొస్తూ	VM	O	O
.	SYM	O	O

బాంబే	NNP	B-ORG	B-ORG
స్టాక్	NN	I-ORG	I-ORG
ఎక్స్	NN	I-ORG	I-ORG
చేంజ్	NN	I-ORG	I-ORG
సూచీ	NN	O	O
సెనెసక్స్	NN	O	O
లోని	PSP	O	O
టాప్	NN	O	O
10	QC	B-MISC	B-MISC
సంస్థల	NN	O	O
మార్కెట్	NN	O	O
విలువలో	NN	O	O
గత	JJ	O	O
వారం	NN	O	O
తొమ్మిదింటి	NN	B-MISC	O
విలువ	NN	O	O
భారీగా	RB	O	O
క్షీణించింది	SYM	O	O
.	NN	O	O

నిజానికి	NN	O	O
పారిశ్రామిక	NN	O	O
కుటుంబాలు	NN	O	O
తమ	PRP	O	O
నివాసాల	NN	O	O
కోసం	PSP	O	O
వెచ్చిస్తున్న	VM	O	O
వాటిల్లో	PRP	O	O
ఇదే	PRP	O	O
అత్యధికం	NN	O	O
కాదు	VM	O	O
.	SYM	O	O

ప్రతిపక్ష	NN	O	O
నేత	NN	O	O
జానారెడ్డి	NNP	B-PERSON	B-PERSON
,	SYM	O	O
టిడిపి	NNP	B-ORG	B-ORG
పక్షం	NN	O	O
నాయకుడు	NN	O	O
ఎర్రబెల్లి	NNP	B-PERSON	B-PERSON
దయాకర్	NNP	I-PERSON	I-PERSON
రావు	NNP	I-PERSON	I-PERSON
,	SYM	O	O
బిజెపి	NNP	B-ORG	B-ORG
పక్షం	NN	O	O
నాయకుడు	NN	O	O
డాక్టర్	NNP	B-PERSON	B-PERSON
లక్ష్మణ్	NNP	I-PERSON	I-PERSON
,	SYM	O	O
సిపిఐ	NNP	B-ORG	B-ORG
నాయకుడు	NN	O	O
రవీంద్రకుమార్	NNP	B-PERSON	B-PERSON
,	SYM	O	O
సిపిఎం	NNP	B-ORG	B-ORG
నాయకుడు	NN	O	O
సున్నం	NNP	B-PERSON	B-PERSON
రాజయ్య	NNP	I-PERSON	I-PERSON
సంయుక్తంగా	RB	O	O
మీడియా	NN	O	O
పాయింట్	NN	O	O
వద్ద	NST	O	O
మాట్లాడుతూ	VM	O	O
,	SYM	O	O
ప్రజాస్వామ్యం	NN	O	O
చరిత్రలో	NN	O	O
ఇది	PRP	O	O
బ్లాక్	NN	O	O
డేగా	RB	O	O
అభివర్ణించారు	VM	O	O
.	SYM	O	O

అంతకు	PRP	O	O
ముందు	NST	O	O
తెరాస	NNP	B-ORG	O
ఎమ్మెల్యే	NNP	O	O
శ్రీనివాస్	NNP	B-PERSON	B-PERSON
గౌడ్	NNP	I-PERSON	I-PERSON
మాట్లాడుతూ	VM	O	O
,	SYM	O	O
తెలంగాణకు	NNP	B-LOC	B-LOC
రావాల్సిన	VM	O	O
విద్యుత్తును	NN	O	O
అడ్డుకునేందుకు	VM	O	O
ఏపి	NNP	B-LOC	B-LOC
ప్రభుత్వం	NN	O	O
ప్రయత్నిస్తోందని	VM	O	O
,	SYM	O	O
విడిపోయిన	VM	O	O
తర్వాత	NST	O	O
కూడా	PSP	O	O
ఇటువంటి	JJ	O	O
కుట్రలు	NN	O	O
చేయడం	VM	O	O
దారుణమని	VM	O	O
అన్నారు	VM	O	O
.	SYM	O	O

కాగా	CC	O	O
సెరెనాకు	NNP	B-PERSON	B-LOC
కెరీర్‌	NN	O	O
లో	PSP	O	O
ఇది	PRP	O	O
63	QC	B-MISC	B-MISC
వ	NN	O	O
మేజర్‌	NN	O	O
టైటిల్‌	NN	O	O
కావడం	VM	O	O
విశేషం	NN	O	O
.	SYM	O	O

2	NN	O	O
జీ	NN	O	O
స్కామ్‌	NN	O	O
ను	PSP	O	O
ఆపే	VM	O	O
అవకాశం	NN	O	O
ఉన్నా	VM	O	O
మన్మోహన్‌	NNP	B-PERSON	B-PERSON
సింగ్‌	NNP	I-PERSON	I-PERSON
పట్టించుకోలేదని	VM	O	O
ఆయన	PRP	O	O
ఆరోపించారు	VM	O	O
.	SYM	O	O

జవసత్వాలతో	NN	O	O
వచ్చాను	VM	O	O
.	SYM	O	O

వాటి	PRP	O	O
స్థానంలో	NN	O	O
రెండు	QC	B-MISC	B-MISC
జట్లను	NN	O	O
తాత్కాలిక	NN	O	O
ప్రాతిపదికన	NN	O	O
తీసుకోవాలా	VM	O	O
?	SYM	O	O

ఈ	DEM	O	O
నెలాఖరులో	NN	O	O
న్యూయార్క్‌	NN	O	O
లో	PSP	O	O
ఐక్యరాజ్య	NN	B-ORG	B-ORG
సమితి	NN	I-ORG	I-ORG
జనరల్	NN	O	O
అసెంబ్లీ	NN	O	O
సమావేశాల	NN	O	O
సందర్భంగా	RB	O	O
ఒబామా	NNP	B-PERSON	B-PERSON
,	SYM	O	O
మోదీ	NNP	B-PERSON	B-PERSON
మధ్య	NST	O	O
జరగబోయే	VM	O	O
చర్చల్లో	NN	O	O
రక్షణ	NN	O	O
,	SYM	O	O
వ్యూహాత్మక	NN	O	O
సహకారం	NN	O	O
ఒక	JJ	O	O
కీలక	NN	O	O
అంశంగా	RB	O	O
ఉండనుంది	VM	O	O
.	SYM	O	O

ప్రతి	JJ	O	O
అంశంలోనూ	NN	O	O
ప్రజాహితమైన	JJ	O	O
వైఖరి	NN	O	O
తీసుకోవడం	VM	O	O
,	SYM	O	O
న్యాయం	NN	O	O
మీద	NST	O	O
ఉద్వేగపూర్వకమైన	JJ	O	O
ఆకాంక్షను	NN	O	O
ప్రకటించడం	VM	O	O
,	SYM	O	O
స్వార్థరహితమైన	JJ	O	O
జీవితాన్ని	NN	O	O
గడపడం	VM	O	O
.	SYM	O	O

విజయవాడలో	NNP	O	B-LOC
వసతి	NN	O	O
సౌకర్యాలు	NN	O	O
తక్కువగా	RB	O	O
ఉండటంతో	VM	O	O
తాత్కాలిక	NN	O	O
కార్యాలయాల	NN	O	O
ఏర్పాటు	NN	O	O
కూడా	PSP	O	O
సమస్యగా	RB	O	O
మారింది	VM	O	O
.	SYM	O	O

అది	PRP	O	O
అధికార	NN	O	O
,	SYM	O	O
విపక్ష	NN	O	O
పార్టీలైనా	NNP	O	B-LOC
సహించేది	VM	O	O
లేదన్నారు	VM	O	O
.	SYM	O	O

కదిరిలో	NNP	B-LOC	B-LOC
విలేఖరులతో	NN	O	O
మాట్లాడుతూ	VM	O	O
తెలుగుదేశం	NNP	B-ORG	B-ORG
,	SYM	O	O
తెలంగాణ	NNP	B-ORG	B-LOC
రాష్ట్ర	NN	I-ORG	O
సమితి	NN	I-ORG	O
,	SYM	O	O
వైఎస్	NNP	B-ORG	B-ORG
ఆర్	NNP	I-ORG	I-ORG
కాంగ్రెస్	NNP	I-ORG	I-ORG
,	SYM	O	O
పిఆర్	NNP	B-ORG	B-PERSON
పి	NNP	I-ORG	I-PERSON
లాంటి	JJ	O	O
పార్టీలు	NN	O	O
కేవలం	NN	O	O
ముఖ్యమంత్రి	NN	O	O
పదవి	NN	O	O
,	SYM	O	O
కుటుంబ	NN	O	O
సభ్యుల	NN	O	O
ప్రయోజనం	NN	O	O
కోసం	PSP	O	O
ఏర్పడినవేనన్నారు	VM	O	O
.	SYM	O	O

బోర్డు	NN	O	O
అధ్యక్షుడిగా	RB	O	O
ఏకగ్రీవంగా	RB	O	O
ఎన్నికయ్యాడు	VM	O	O
.	SYM	O	O

విజయవాడ	NNP	B-LOC	B-LOC
,	SYM	O	O
సెప్టెంబర్	NN	B-MISC	B-MISC
16	QC	I-MISC	I-MISC
:	SYM	O	O
గోదావరి	NNP	B-LOC	B-LOC
జలాల	NN	O	O
తరలింపుతో	NN	O	O
కృష్ణా	NNP	B-LOC	B-PERSON
డెల్టాలో	NNP	O	I-PERSON
సాగునీటి	NN	O	O
సమస్యకు	NN	O	O
శాశ్వత	NN	O	O
పరిష్కారం	NN	O	O
లభించిందని	VM	O	O
సిఎం	NN	O	O
చంద్రబాబు	NNP	B-PERSON	B-PERSON
స్పష్టం	NN	O	O
చేశారు	VM	O	O
.	SYM	O	O

తెలంగాణలో	NNP	B-LOC	B-LOC
దసరా	NN	O	O
పండుగను	NN	O	O
భారీగా	RB	O	O
నిర్వహిస్తారు	VM	O	O
.	SYM	O	O

సత్యనారాయణ	NNP	B-PERSON	B-LOC
భార్య	NN	O	O
శ్రీవాణి	NNP	B-PERSON	B-PERSON
,	SYM	O	O
ఇద్దరు	NN	B-MISC	B-MISC
పిల్లలు	NN	O	O
వివేకానంద	NNP	B-PERSON	B-LOC
,	SYM	O	O
భువన్	NNP	B-PERSON	B-LOC
కొంతకాలంగా	RB	O	O
బొబ్బిలిలోనే	NNP	B-LOC	B-LOC
ఉంటున్నారు	VM	O	O
.	SYM	O	O

తొలి	JJ	O	O
రౌండ్	NN	O	O
లో	PSP	O	O
06/03/17	QC	B-MISC	B-MISC
,	SYM	O	O
07/06/17	QC	B-MISC	B-MISC
తేడాతో	NN	O	O
జర్మనీకి	NNP	B-LOC	B-LOC
చెందిన	VM	O	O
కాథరినా	NNP	B-PERSON	B-PERSON
హొబ్గర్	NNP	I-PERSON	I-PERSON
స్కీని	NN	O	O
మట్టికరిపించిన	VM	O	O
కర్మన్	NNP	B-PERSON	B-PERSON
కౌర్	NNP	I-PERSON	I-PERSON
తదుపరి	NN	O	O
రౌండ్	NN	O	O
లో	PSP	O	O
రష్యాకు	NNP	B-LOC	B-LOC
చెందిన	VM	O	O
యెవ్	NNP	B-LOC	B-PERSON
గెనియా	NNP	B-PERSON	I-PERSON
లెవషోవాతో	NNP	I-PERSON	I-PERSON
తలపడనుంది	VM	O	O
.	SYM	O	O

ఇంకెప్పుడు	NST	O	O
దిగుతారు	VM	O	O
.	SYM	O	O

అవినీతికి	NN	O	O
వ్యతిరేకంగా	RB	O	O
ఎ.ఐ.వ.	NN	B-ORG	B-ORG
ఎఫ్	NN	I-ORG	I-ORG
.	SYM	O	O

ఒక	JJ	O	O
ఎకరం	NN	O	O
పొలం	NN	O	O
నుంచి	PSP	O	O
400	QC	B-MISC	B-MISC
కెవి	NNP	O	O
లైన్	NN	O	O
వెళ్తే	VM	O	O
కనీసం	NN	O	O
75	QC	B-MISC	B-MISC
శాతం	NN	I-MISC	I-MISC
భూమి	NN	O	O
విలువను	NN	O	O
నష్టపోతున్నారు	VM	O	O
.	SYM	O	O

శరణార్థుల	NN	O	O
పోషణకు	NN	O	O
నిధులను	NN	O	O
సమకూర్చడానికి	VM	O	O
కూడ	VM	O	O
అరబ్	NNP	B-LOC	B-LOC
దేశాలు	NN	O	O
పూనుకోక	VM	O	O
పోవడం	VM	O	O
మరింత	INTF	O	O
దిగజారుడు	NN	O	O
తనం	NN	O	O
.	SYM	O	O

కాని	RP	O	O
సమాఖ్యలోని	NN	O	O
కొన్ని	QF	O	O
దేశాల	NN	O	O
ప్రభుత్వ	NN	O	O
ప్రతినిధులు	NN	O	O
శరణార్థులను	NN	O	O
అనుమాన	NN	O	O
దృక్కులతో	NN	O	O
చూస్తున్నారు	VM	O	O
.	SYM	O	O

అనంతరం	NN	O	O
ముర్రే	NNP	B-PERSON	B-LOC
కాస్త	NN	O	O
పుంజుకుని	VM	O	O
07/06/17	QC	B-MISC	B-MISC
తేడాతో	SYM	O	O
మూడో	QO	B-MISC	B-MISC
సెట్	NN	O	O
ను	PSP	O	O
గెలుచుకున్నప్పటికీ	VM	O	O
ఫలితం	NN	O	O
లేకపోయింది	VM	O	O
.	SYM	O	O

ఐదేళ్ల	NN	B-MISC	O
పదవీ	NN	O	O
కాలంలో	NN	O	O
ఇప్పటికే	NST	O	O
పావు	NN	O	O
భాగాన్ని	NN	O	O
పూర్తిచేసిన	VM	O	O
మోదీ	NNP	B-PERSON	B-PERSON
ప్రభుత్వం	NN	O	O
కేవలం	NN	O	O
హడావుడి	NN	O	O
తప్ప	RP	O	O
చేసిందేమీ	VM	O	O
లేదని	VM	O	O
,	SYM	O	O
ఈ	DEM	O	O
విషయం	NN	O	O
తమకంటే	PRP	O	O
ప్రజలకే	NN	O	O
బాగా	INTF	O	O
తెలుసని	VM	O	O
సోనియా	NNP	B-PERSON	B-PERSON
విమర్శించారు	VM	O	O
.	SYM	O	O

ముంబయి	NNP	B-LOC	B-LOC
పోలీసు	NN	O	O
కమిషనర్	NN	O	O
మారియాను	NNP	B-PERSON	O
హటాత్తుగా	RB	O	O
బదిలీ	NN	O	O
చేయడం	VM	O	O
మీడియా	NN	O	O
,	SYM	O	O
రాజకీయ	NN	O	O
వర్గాల్లో	NN	O	O
పెద్ద	JJ	O	O
చర్చనీయాంశంగా	RB	O	O
మారడంతో	VM	O	O
ఆయనను	PRP	O	O
బదిలీ	NN	O	O
చేసిన	VM	O	O
కొద్ది	QF	O	O
గంటలకే	NN	O	O
రాష్ట్రప్రభుత్వం	NN	O	O
మారియా	NNP	B-PERSON	B-PERSON
ఈ	DEM	O	O
కేసు	NN	O	O
దర్యాప్తు	NN	O	O
పర్యవేక్షణ	NN	O	O
కొనసాగిస్తారని	VM	O	O
ప్రకటించినప్పటికీ	NST	O	O
ఆయన	PRP	O	O
పాత్ర	NN	O	O
ఏమిటనే	WQ	O	O
దానిపై	PRP	O	O
స్పష్టత	NN	O	O
ఇవ్వలేదు	VM	O	O
.	SYM	O	O

రాష్ట్ర	NN	O	O
ప్రధాన	JJ	O	O
కార్యదర్శి	NN	O	O
ఈశ్వరయ్య	NNP	B-PERSON	B-PERSON
చేపట్టిన	VM	O	O
24	QC	B-MISC	B-MISC
గంటల	NN	I-MISC	I-MISC
దీక్షకు	NN	O	O
మద్దతుగా	RB	O	O
జిల్లా	NN	O	O
కమిటీ	NN	O	O
తరుఫున	NN	O	O
నిరాహార	NN	O	O
దీక్ష	NN	O	O
చేయడం	VM	O	O
టెహరాన్	NN	O	O
,	SYM	O	O
ఫిబ్రవరి	NN	B-MISC	B-MISC
15	QC	I-MISC	I-MISC
:	SYM	O	O
పశ్చిమ	NN	O	O
దేశాలకు	NN	O	O
ఇరాన్	NNP	B-LOC	B-LOC
కు	PSP	O	O
మధ్య	NST	O	O
గత	NN	O	O
కొన్ని	QF	O	O
రోజులుగా	RB	O	O
కొనసాగుతున్న	VM	O	O
వివాదం	NN	O	O
బుధవారం	NN	B-MISC	O
మరింత	INTF	O	O
తీవ్రమై	VM	O	O
సంఘర్షణలకు	NN	O	O
దారితీసే	VM	O	O
సంకేతాలను	NN	O	O
అందించింది	VM	O	O
.	SYM	O	O

రాష్ట్రంలోని	NN	O	O
పలుప్రాజెక్టులు	NN	O	O
నిండుకుండల్లా	RB	O	O
మారాయి	VM	O	O
.	SYM	O	O

భవిష్యత్తుకు	NN	O	O
ప్రణాళికలు	NN	O	O
!	SYM	O	O

బ్రిటన్	NNP	B-LOC	B-LOC
ప్రధాని	NN	O	O
డేవిడ్	NNP	B-PERSON	B-PERSON
కామెరూన్	NNP	I-PERSON	I-PERSON
కూడ	VM	O	O
ఇరవై	QC	B-MISC	B-MISC
వేల	NN	I-MISC	I-MISC
మందికి	CL	O	O
ఆశ్రయం	NN	O	O
ఇస్తున్నట్టు	VM	O	O
చెప్పాడు	VM	O	O
.	SYM	O	O

అయితే	CC	O	O
ఈ	DEM	O	O
జిల్లాలో	NN	O	O
అప్పుడే	NST	O	O
ఆందోళనలు	NN	O	O
మొదలయ్యాయి	VM	O	O
.	SYM	O	O

వైమానిక	NN	O	O
దాడుల్లో	NN	O	O
తమ	PRP	O	O
దేశం	NN	O	O
పాల్గొనడం	VM	O	O
లేదని	VM	O	O
ఆ	DEM	O	O
దేశ	NN	O	O
విదేశాంగమంత్రి	NN	O	O
ఫిలిప్‌	NNP	B-PERSON	B-PERSON
హ్యామండ్‌	NNP	I-PERSON	I-PERSON
వెల్లడించారు	VM	O	O
.	SYM	O	O

ప్రజా	NN	O	O
సంక్షేమానికి	NN	O	O
అద్భుత	NN	O	O
పథకాల	NN	O	O
ప్రకటనలు	NN	O	O
!	SYM	O	O

విజయవాడ	NNP	B-LOC	B-LOC
,	SYM	O	O
అక్టోబర్	NN	B-MISC	B-MISC
5	QC	I-MISC	I-MISC
:	SYM	O	O
అపరిష్కృత	NN	O	O
డిమాండ్ల	NN	O	O
సాధన	NN	O	O
కోసం	PSP	O	O
ఆలిండియా	NNP	B-ORG	B-LOC
మోటార్	NN	I-ORG	O
ట్రాన్స్	NN	I-ORG	O
పోర్ట్	NN	I-ORG	O
కాంగ్రెస్	NNP	B-ORG	B-ORG
పిలుపు	NN	O	O
మేరకు	NN	O	O
దేశవ్యాప్తంగా	RB	O	O
జరుగుతున్న	VM	O	O
లారీల	NN	O	O
సమ్మె	NN	O	O
సోమవారం	NNP	B-MISC	B-MISC
ఐదోరోజుకు	NN	B-MISC	O
చేరింది	VM	O	O
.	SYM	O	O

మలేరియాతో	NNP	B-LOC	B-LOC
43	QC	B-MISC	B-MISC
మంది	CL	O	O
మృతి	NN	O	O
చెందారన్నారు	VM	O	O
.	SYM	O	O

అప్పుడు	NST	O	O
చూద్దురుగాని	NN	O	O
అంటూ	UT	O	O
వెంకయ్య	NNP	B-PERSON	B-PERSON
సవాల్‌	NN	O	O
విసిరారు	VM	O	O
.	SYM	O	O

అన్న	UT	O	O
అంశంపై	NN	O	O
స్పష్టత	NN	O	O
కోసం	PSP	O	O
సుప్రీం	NN	O	O
కోర్టును	NN	O	O
బోర్డు	NN	O	O
ఆశ్రయించిన	VM	O	O
విషయం	NN	O	O
తెలిసిందే	VM	O	O
.	SYM	O	O

ప్రజా	NN	O	O
,	SYM	O	O
కార్మికోద్యోగ	NN	O	O
సమస్యలను	NN	O	O
ప్రభుత్వం	NN	O	O
ఎందుకు	WQ	O	O
గాలికొదిలేస్తోంది	VM	O	O
?	SYM	O	O

11	QC	B-MISC	B-MISC
పరుగుల	NN	O	O
స్కోరువద్ద	NN	O	O
ఉపుల్	NNP	B-PERSON	B-PERSON
తరంగ	NNP	I-PERSON	I-PERSON
(	SYM	O	O
4	QC	B-MISC	B-MISC
)	SYM	O	O
వికెట్	NN	O	O
ను	PSP	O	O
లోకేష్	NNP	B-PERSON	B-PERSON
రాహుల్	NNP	I-PERSON	I-PERSON
క్యాచ్	NN	O	O
పట్టగా	RB	O	O
ఇశాంత్	NNP	B-PERSON	B-PERSON
శర్మ	NNP	I-PERSON	I-PERSON
ద్వారా	PSP	O	O
అవుట్	NN	O	O
కావడంతో	VM	O	O
లంక	NNP	B-LOC	B-LOC
పతనం	NN	O	O
ఆరంభమైంది	VM	O	O
.	SYM	O	O

ఇదే	PRP	O	O
కేసులో	NN	O	O
మరో	QF	O	O
ఇద్దరికి	NN	B-MISC	O
జైలు	NN	O	O
శిక్షపడింది	VM	O	O
.	SYM	O	O

ముందుగా	RB	O	O
మధ్యాహ్నం	NN	O	O
రెండు	QC	B-MISC	B-MISC
గంటలకు	NN	I-MISC	I-MISC
టీడీఎల్పీ	NNP	B-LOC	B-LOC
కార్యాలయంలో	NN	O	O
భేటీ	NN	O	O
అనంతరం	NNP	O	O
స్పీకర్	NN	O	O
ను	PSP	O	O
కలువనున్నారు	VM	O	O
.	SYM	O	O

వ్యవసాయ	NN	O	O
పనులకు	NN	O	O
వెళ్లిన	VM	O	O
25	QC	B-MISC	B-MISC
మంది	CL	O	O
కూళీలు	NN	O	O
వరద	NN	O	O
ఉదృతిలో	NN	O	O
చిక్కుకుపోవటంతో	NN	O	O
అధికారులు	NN	O	O
అప్రమత్తమై	NN	O	O
పడవల	NN	O	O
ద్వారా	PSP	O	O
వారిని	PRP	O	O
రక్షించారు	VM	O	O
.	SYM	O	O

దీంతోపాటు	PRP	O	O
ఈ	DEM	O	O
కారిడార్	NN	O	O
పొడవునా	NN	O	O
గల	RP	O	O
పట్టణాలకు	NN	O	O
ఎలాంటి	WQ	O	O
పర్యావరణ	NN	O	O
ముప్పు	NN	O	O
లేకుండా	VM	O	O
చూస్తామని	VM	O	O
తెలిపారు	VM	O	O
.	SYM	O	O

రాయ్‌	NNP	B-PERSON	B-LOC
ఆరోపణలు	NN	O	O
పచ్చి	JJ	O	O
అబద్దమన్నారు	VM	O	O
.	SYM	O	O

మంది	CL	O	O
ఫీల్డ్	NN	O	O
అసిస్టెంట్లకు	NN	O	O
మెమోలు	NN	O	O
ఐతే	CC	O	O
నిన్న	NST	O	O
రాత్రే	NN	O	O
నువ్వు	PRP	O	O
